customer_id,customer_city,occupation,income_bucket,joining_date,customer_tenure_months,primary_card_type,preferred_rewards_category,avg_monthly_spend,spend_segment
CUST0007140,Ahmedabad,Student,<3L,2024-03-30,28.0,Consumer,Fuel,1898.0719999999997,Low
CUST0007141,Mumbai,Retired,7L-15L,2021-08-12,60.0,Consumer,Fuel,8264.8,Medium
CUST0007142,Agra,Salaried,7L-15L,2019-11-26,80.0,Consumer,Shopping,21502.185,High
CUST0007143,Jaipur,Government Employee,15L-30L,2019-06-07,86.0,Consumer,Travel,21584.346666666665,High
CUST0007144,Coimbatore,Salaried,7L-15L,2022-05-03,51.0,Consumer,General/cashback,10559.405,Medium
CUST0007145,Kochi,Freelancer,15L-30L,2023-12-23,31.0,Corporate,Travel,35629.794285714284,High
CUST0007146,Bhopal,Salaried,<3L,2020-12-24,67.0,Consumer,Health,3042.8266666666673,Low
CUST0007147,Nagpur,Salaried,15L-30L,2019-10-05,82.0,Commercial,Shopping,23759.43714285714,High
CUST0007148,Patna,Retired,7L-15L,2024-02-19,30.0,Consumer,Shopping,15525.396666666667,Medium
CUST0007149,Hyderabad,Self-employed,7L-15L,2021-12-05,56.0,Commercial,Travel,14419.288333333336,Medium
CUST0007150,Bengaluru,Salaried,7L-15L,2023-10-12,34.0,Consumer,Travel,10397.750000000002,Medium
CUST0007151,Indore,Government Employee,<3L,2021-07-09,61.0,Consumer,Shopping,10458.39,Medium
CUST0007152,Ahmedabad,Salaried,3L-7L,2019-07-21,85.0,Consumer,General/cashback,16973.404,Medium
CUST0007153,Lucknow,Salaried,<3L,2021-02-21,66.0,Consumer,General/cashback,6902.12,Medium
CUST0007154,Nagpur,Self-employed,7L-15L,2021-02-21,66.0,Commercial,Shopping,40171.484000000004,High
CUST0007155,Jaipur,Freelancer,15L-30L,2023-05-30,38.0,Consumer,Fuel,56042.05833333333,High
CUST0007156,Bhopal,Business Owner,<3L,2019-10-28,81.0,Corporate,Travel,5655.53,Medium
CUST0007157,Chennai,Self-employed,30L+,2019-08-27,83.0,Corporate,Travel,105368.10833333332,Very High
CUST0007158,Visakhapatnam,Self-employed,15L-30L,2023-06-19,38.0,Consumer,Shopping,32829.06285714286,High
CUST0007159,Delhi,Self-employed,7L-15L,2020-03-11,77.0,Consumer,Shopping,19619.675,Medium
CUST0007160,Surat,Salaried,30L+,2022-06-24,49.0,Consumer,Travel,92779.63666666666,Very High
CUST0007161,Agra,Salaried,15L-30L,2018-09-02,95.0,Commercial,Travel,18232.71,Medium
CUST0007162,Hyderabad,Salaried,3L-7L,2019-05-21,87.0,Consumer,Fuel,2019.4550000000002,Low
CUST0007163,Chennai,Government Employee,30L+,2019-09-26,82.0,Consumer,Travel,72735.68499999998,Very High
CUST0007164,Chennai,Government Employee,7L-15L,2020-12-14,68.0,Consumer,Shopping,9983.9175,Medium
CUST0007165,Jaipur,Salaried,3L-7L,2022-02-28,53.0,Commercial,Travel,9447.5025,Medium
CUST0007166,Pune,Salaried,3L-7L,2020-06-17,74.0,Consumer,Fuel,23216.74,High
CUST0007167,Delhi,Business Owner,15L-30L,2020-11-05,69.0,Corporate,Dining,23986.82666666666,High
CUST0007168,Agra,Salaried,30L+,2023-03-14,41.0,Corporate,Travel,71710.71857142857,Very High
CUST0007169,Bengaluru,Business Owner,7L-15L,2021-03-31,64.0,Consumer,Travel,10310.796666666667,Medium
CUST0007170,Jaipur,Self-employed,7L-15L,2021-02-17,66.0,Consumer,Shopping,18058.731666666667,Medium
CUST0007171,Lucknow,Self-employed,3L-7L,2018-12-08,92.0,Consumer,Dining,21249.911666666667,High
CUST0007172,Mumbai,Salaried,15L-30L,2020-01-29,78.0,Consumer,Dining,32754.086666666666,High
CUST0007173,Delhi,Retired,3L-7L,2019-05-31,86.0,Consumer,Travel,1513.003333333333,Low
CUST0007174,Mysuru,Salaried,3L-7L,2023-05-25,38.0,Consumer,Shopping,53068.0775,High
CUST0007175,Kochi,Salaried,7L-15L,2020-09-13,71.0,Consumer,Fuel,6334.4349999999995,Medium
CUST0007176,Mumbai,Self-employed,<3L,2022-08-25,47.0,Consumer,Dining,1598.2233333333334,Low
CUST0007177,Bhopal,Freelancer,30L+,2023-01-09,43.0,Commercial,Fuel,89183.00142857143,Very High
CUST0007178,Ahmedabad,Freelancer,30L+,2024-05-13,27.0,Commercial,General/cashback,91259.79999999999,Very High
CUST0007179,Delhi,Self-employed,7L-15L,2021-02-02,66.0,Consumer,Fuel,2955.195,Low
CUST0007180,Nagpur,Self-employed,7L-15L,2018-09-22,94.0,Consumer,General/cashback,6334.9220000000005,Medium
CUST0007181,Ahmedabad,Self-employed,15L-30L,2020-09-21,71.0,Consumer,Shopping,28680.468333333338,High
CUST0007182,Bengaluru,Salaried,3L-7L,2019-02-14,90.0,Consumer,General/cashback,3252.3939999999993,Low
CUST0007183,Visakhapatnam,Salaried,<3L,2020-06-09,74.0,Consumer,Health,770.8449999999999,Low
CUST0007184,Chennai,Self-employed,15L-30L,2023-11-15,33.0,Consumer,Travel,22253.11142857143,High
CUST0007185,Chennai,Self-employed,7L-15L,2020-02-17,78.0,Consumer,General/cashback,5106.936666666667,Medium
CUST0007186,Hyderabad,Business Owner,15L-30L,2019-07-01,85.0,Commercial,Dining,30447.394285714287,High
CUST0007187,Chandigarh,Student,7L-15L,2019-09-05,83.0,Commercial,Health,4630.728,Low
CUST0007188,Nagpur,Salaried,7L-15L,2021-03-10,65.0,Consumer,Travel,11162.416666666666,Medium
CUST0007189,Varanasi,Business Owner,<3L,2021-05-01,63.0,Commercial,Dining,13045.404,Medium
CUST0007190,Hyderabad,Student,3L-7L,2018-09-18,95.0,Consumer,Health,8653.692500000001,Medium
CUST0007191,Bhopal,Salaried,3L-7L,2018-07-18,97.0,Consumer,Dining,5147.459999999999,Medium
CUST0007192,Lucknow,Self-employed,3L-7L,2021-05-28,62.0,Consumer,Health,4166.647999999999,Low
CUST0007193,Chennai,Freelancer,15L-30L,2019-12-14,80.0,Consumer,Health,34695.43857142857,High
CUST0007194,Mumbai,Business Owner,15L-30L,2023-03-13,41.0,Consumer,Shopping,54801.962,High
CUST0007195,Coimbatore,Government Employee,3L-7L,2020-07-20,73.0,Corporate,Fuel,13166.844000000001,Medium
CUST0007196,Hyderabad,Business Owner,15L-30L,2019-05-10,87.0,Consumer,General/cashback,17447.71666666667,Medium
CUST0007197,Surat,Retired,3L-7L,2019-01-16,91.0,Consumer,Travel,10412.685714285713,Medium
CUST0007198,Jaipur,Salaried,7L-15L,2018-11-14,93.0,Commercial,Shopping,11307.025000000001,Medium
CUST0007199,Mumbai,Government Employee,30L+,2023-06-09,38.0,Corporate,Travel,94977.88333333335,Very High
CUST0007200,Madurai,Salaried,3L-7L,2021-04-12,64.0,Commercial,Health,5024.7642857142855,Medium
CUST0007201,Bhopal,Salaried,15L-30L,2021-01-31,66.0,Consumer,Dining,20076.94166666667,High
CUST0007202,Kolkata,Salaried,<3L,2022-01-03,55.0,Consumer,Health,1715.7459999999999,Low
CUST0007203,Nagpur,Business Owner,3L-7L,2024-05-23,26.0,Commercial,General/cashback,2626.6199999999994,Low
CUST0007204,Kolkata,Salaried,15L-30L,2019-11-01,81.0,Consumer,Shopping,48826.618333333325,High
CUST0007205,Indore,Salaried,15L-30L,2019-11-27,80.0,Consumer,Shopping,11697.830000000002,Medium
CUST0007206,Delhi,Business Owner,7L-15L,2023-12-03,32.0,Commercial,Travel,23586.182857142856,High
CUST0007207,Kolkata,Self-employed,15L-30L,2022-04-05,52.0,Corporate,Fuel,27589.358333333334,High
CUST0007208,Chennai,Self-employed,15L-30L,2019-06-08,86.0,Commercial,Travel,32731.518571428573,High
CUST0007209,Kolkata,Self-employed,15L-30L,2022-10-14,46.0,Commercial,Travel,27923.066666666666,High
CUST0007210,Kolkata,Government Employee,7L-15L,2019-04-30,87.0,Commercial,Health,13968.244285714287,Medium
CUST0007211,Bengaluru,Freelancer,7L-15L,2024-03-26,28.0,Consumer,Health,12630.93166666667,Medium
CUST0007212,Mysuru,Self-employed,3L-7L,2022-09-02,47.0,Consumer,General/cashback,5089.566000000001,Medium
CUST0007213,Mumbai,Government Employee,15L-30L,2019-03-29,88.0,Commercial,General/cashback,39590.56666666666,High
CUST0007214,Mumbai,Government Employee,7L-15L,2024-05-08,27.0,Consumer,Fuel,17349.430000000004,Medium
CUST0007215,Pune,Salaried,7L-15L,2021-03-29,64.0,Consumer,Dining,4190.3225,Low
CUST0007216,Ranchi,Salaried,3L-7L,2024-05-11,27.0,Consumer,Dining,5535.320000000001,Medium
CUST0007217,Bengaluru,Salaried,<3L,2023-06-07,38.0,Consumer,Shopping,3765.7000000000003,Low
CUST0007218,Jaipur,Business Owner,7L-15L,2018-08-20,96.0,Consumer,Shopping,25528.48,High
CUST0007219,Indore,Retired,30L+,2021-09-03,59.0,Consumer,Travel,32103.71166666667,High
CUST0007220,Delhi,Salaried,15L-30L,2019-10-21,82.0,Consumer,Travel,21331.780000000002,High
CUST0007221,Mysuru,Self-employed,30L+,2019-04-08,88.0,Consumer,Shopping,90992.08428571429,Very High
CUST0007222,Chennai,Salaried,15L-30L,2022-04-19,52.0,Commercial,General/cashback,38893.011666666665,High
CUST0007223,Kochi,Self-employed,3L-7L,2020-06-19,74.0,Consumer,Fuel,11351.315,Medium
CUST0007224,Delhi,Government Employee,15L-30L,2019-02-27,89.0,Commercial,Shopping,14121.305,Medium
CUST0007225,Indore,Government Employee,15L-30L,2021-11-08,57.0,Corporate,General/cashback,28217.97333333334,High
CUST0007226,Coimbatore,Student,7L-15L,2019-02-21,90.0,Consumer,Fuel,12286.39,Medium
CUST0007227,Delhi,Self-employed,7L-15L,2023-12-13,32.0,Corporate,Shopping,20462.29,High
CUST0007228,Delhi,Business Owner,15L-30L,2019-01-18,91.0,Commercial,Dining,41695.82833333333,High
CUST0007229,Hyderabad,Government Employee,<3L,2022-01-21,55.0,Commercial,Health,9918.9225,Medium
CUST0007230,Mumbai,Business Owner,7L-15L,2021-06-14,62.0,Consumer,Dining,19498.556,Medium
CUST0007231,Madurai,Student,<3L,2023-03-14,41.0,Consumer,Health,8125.100000000001,Medium
CUST0007232,Lucknow,Salaried,3L-7L,2019-07-26,84.0,Corporate,Dining,6585.413333333333,Medium
CUST0007233,Surat,Salaried,15L-30L,2022-10-19,46.0,Consumer,Fuel,63189.885,Very High
CUST0007234,Dehradun,Salaried,<3L,2024-03-12,29.0,Consumer,Shopping,1561.11,Low
CUST0007235,Coimbatore,Government Employee,<3L,2023-10-19,34.0,Consumer,Fuel,20831.1,High
CUST0007236,Bhopal,Salaried,15L-30L,2023-06-22,37.0,Commercial,General/cashback,34791.04833333333,High
CUST0007237,Chennai,Government Employee,15L-30L,2020-10-09,70.0,Consumer,General/cashback,59632.33800000001,High
CUST0007238,Chennai,Business Owner,7L-15L,2020-09-04,71.0,Consumer,Travel,13089.46833333333,Medium
CUST0007239,Chennai,Business Owner,3L-7L,2023-04-25,39.0,Corporate,General/cashback,11122.98714285714,Medium
CUST0007240,Chennai,Freelancer,7L-15L,2023-10-21,34.0,Commercial,Fuel,22107.141428571427,High
CUST0007241,Pune,Self-employed,15L-30L,2023-01-19,43.0,Consumer,Travel,24949.413333333334,High
CUST0007242,Delhi,Salaried,15L-30L,2024-02-29,29.0,Consumer,General/cashback,21443.196666666667,High
CUST0007243,Pune,Business Owner,7L-15L,2022-06-28,49.0,Commercial,General/cashback,18547.713333333333,Medium
CUST0007244,Kolkata,Retired,30L+,2023-10-11,34.0,Commercial,Dining,87903.81375,Very High
CUST0007245,Chennai,Salaried,15L-30L,2023-03-12,41.0,Consumer,Dining,41866.078,High
CUST0007246,Bengaluru,Salaried,15L-30L,2021-09-24,58.0,Commercial,Shopping,42851.88333333333,High
CUST0007247,Lucknow,Government Employee,3L-7L,2022-08-21,48.0,Consumer,Dining,13613.829999999998,Medium
CUST0007248,Kolkata,Salaried,30L+,2021-07-13,61.0,Commercial,Travel,103925.27166666667,Very High
CUST0007249,Indore,Salaried,7L-15L,2023-02-17,42.0,Consumer,Health,11962.236,Medium
CUST0007250,Indore,Government Employee,3L-7L,2018-12-10,92.0,Consumer,General/cashback,32371.069999999996,High
CUST0007251,Bengaluru,Government Employee,7L-15L,2024-01-18,31.0,Consumer,Travel,15675.29,Medium
CUST0007252,Mumbai,Salaried,7L-15L,2021-12-03,56.0,Consumer,Travel,16586.09285714286,Medium
CUST0007253,Chennai,Student,3L-7L,2023-05-12,39.0,Consumer,General/cashback,8424.211666666668,Medium
CUST0007254,Bengaluru,Freelancer,<3L,2021-05-17,63.0,Consumer,Travel,4387.73,Low
CUST0007255,Pune,Salaried,7L-15L,2021-08-09,60.0,Consumer,Dining,7427.0216666666665,Medium
CUST0007256,Mysuru,Self-employed,3L-7L,2019-08-04,84.0,Consumer,Shopping,5326.315,Medium
CUST0007257,Bengaluru,Government Employee,15L-30L,2020-03-02,77.0,Consumer,Shopping,31976.45166666667,High
CUST0007258,Chennai,Business Owner,15L-30L,2019-08-08,84.0,Commercial,General/cashback,30216.428333333333,High
CUST0007259,Indore,Business Owner,7L-15L,2021-11-16,57.0,Commercial,Travel,13268.845000000001,Medium
CUST0007260,Ahmedabad,Self-employed,<3L,2022-06-27,49.0,Consumer,Shopping,7790.419999999999,Medium
CUST0007261,Mumbai,Salaried,7L-15L,2020-07-29,72.0,Corporate,Travel,12058.659999999998,Medium
CUST0007262,Bengaluru,Business Owner,15L-30L,2020-02-18,78.0,Commercial,General/cashback,13242.211666666668,Medium
CUST0007263,Ranchi,Salaried,7L-15L,2023-05-11,39.0,Consumer,General/cashback,21909.72,High
CUST0007264,Delhi,Government Employee,7L-15L,2019-03-07,89.0,Consumer,Travel,8108.7225,Medium
CUST0007265,Surat,Salaried,15L-30L,2021-07-22,60.0,Corporate,Dining,21777.065,High
CUST0007266,Bhopal,Salaried,15L-30L,2019-07-20,85.0,Commercial,Dining,16270.356666666668,Medium
CUST0007267,Hyderabad,Salaried,15L-30L,2024-01-10,31.0,Consumer,Travel,46400.71833333333,High
CUST0007268,Indore,Salaried,7L-15L,2022-06-23,49.0,Consumer,Shopping,11810.965000000002,Medium
CUST0007269,Bengaluru,Self-employed,7L-15L,2022-03-16,53.0,Consumer,Shopping,8266.1425,Medium
CUST0007270,Chennai,Self-employed,30L+,2020-01-16,79.0,Corporate,Fuel,132780.02833333335,Very High
CUST0007271,Chennai,Self-employed,30L+,2022-12-20,44.0,Consumer,Shopping,98465.30285714286,Very High
CUST0007272,Madurai,Business Owner,7L-15L,2020-01-21,79.0,Consumer,Shopping,5284.214,Medium
CUST0007273,Hyderabad,Government Employee,30L+,2019-07-03,85.0,Commercial,General/cashback,72716.00142857143,Very High
CUST0007274,Delhi,Salaried,30L+,2022-12-27,43.0,Corporate,Dining,107947.22499999999,Very High
CUST0007275,Patna,Salaried,7L-15L,2018-08-11,96.0,Consumer,Travel,9172.16,Medium
CUST0007276,Bengaluru,Government Employee,3L-7L,2020-06-16,74.0,Consumer,Travel,2115.936,Low
CUST0007277,Visakhapatnam,Self-employed,7L-15L,2021-05-28,62.0,Consumer,Shopping,21150.945,High
CUST0007278,Kochi,Business Owner,7L-15L,2023-11-25,32.0,Corporate,Dining,19352.365,Medium
CUST0007279,Lucknow,Salaried,7L-15L,2021-05-28,62.0,Commercial,Dining,38071.670000000006,High
CUST0007280,Chandigarh,Government Employee,7L-15L,2022-10-18,46.0,Consumer,Dining,11569.874285714284,Medium
CUST0007281,Indore,Retired,7L-15L,2021-12-19,56.0,Consumer,Shopping,12356.323333333332,Medium
CUST0007282,Chennai,Self-employed,30L+,2024-04-01,28.0,Consumer,Shopping,89924.67571428571,Very High
CUST0007283,Madurai,Salaried,3L-7L,2019-09-28,82.0,Consumer,Shopping,8632.681666666667,Medium
CUST0007284,Ranchi,Salaried,<3L,2023-08-24,35.0,Consumer,Health,687.9300000000001,Low
CUST0007285,Agra,Salaried,7L-15L,2021-05-16,63.0,Corporate,Shopping,4218.256666666667,Low
CUST0007286,Surat,Self-employed,3L-7L,2023-10-16,34.0,Consumer,Travel,6985.215,Medium
CUST0007287,Ahmedabad,Self-employed,3L-7L,2022-07-12,49.0,Consumer,General/cashback,5767.883333333334,Medium
CUST0007288,Jaipur,Business Owner,7L-15L,2018-10-26,93.0,Corporate,Health,13783.284,Medium
CUST0007289,Mumbai,Salaried,30L+,2023-05-07,39.0,Corporate,Shopping,90110.63666666666,Very High
CUST0007290,Ahmedabad,Salaried,3L-7L,2023-06-14,38.0,Consumer,Health,8505.505,Medium
CUST0007291,Surat,Student,3L-7L,2018-12-06,92.0,Consumer,General/cashback,692.6825000000001,Low
CUST0007292,Kochi,Salaried,7L-15L,2023-12-28,31.0,Commercial,General/cashback,8477.355000000001,Medium
CUST0007293,Chennai,Retired,15L-30L,2018-09-20,95.0,Consumer,Fuel,59603.935000000005,High
CUST0007294,Kolkata,Business Owner,7L-15L,2019-12-25,79.0,Consumer,Travel,13680.1125,Medium
CUST0007295,Surat,Salaried,7L-15L,2022-03-04,53.0,Consumer,Dining,4180.123333333333,Low
CUST0007296,Kolkata,Business Owner,15L-30L,2020-08-01,72.0,Commercial,Travel,51909.850000000006,High
CUST0007297,Coimbatore,Student,30L+,2020-11-29,68.0,Consumer,General/cashback,85383.59714285714,Very High
CUST0007298,Nagpur,Government Employee,3L-7L,2020-08-28,71.0,Consumer,Travel,10219.248333333335,Medium
CUST0007299,Mumbai,Salaried,7L-15L,2023-04-21,40.0,Consumer,Fuel,22343.325999999994,High
CUST0007300,Mumbai,Salaried,15L-30L,2019-02-22,89.0,Consumer,General/cashback,44901.895,High
CUST0007301,Nagpur,Self-employed,<3L,2021-08-29,59.0,Consumer,Travel,4870.678333333334,Low
CUST0007302,Pune,Salaried,15L-30L,2020-06-23,73.0,Corporate,Travel,26826.675000000003,High
CUST0007303,Coimbatore,Salaried,3L-7L,2020-03-11,77.0,Consumer,General/cashback,26966.877999999997,High
CUST0007304,Bengaluru,Retired,3L-7L,2020-06-19,74.0,Consumer,General/cashback,4598.319999999999,Low
CUST0007305,Mumbai,Business Owner,<3L,2021-07-09,61.0,Corporate,Dining,1341.6174999999998,Low
CUST0007306,Pune,Government Employee,<3L,2021-09-18,59.0,Consumer,Health,17335.8,Medium
CUST0007307,Indore,Self-employed,15L-30L,2021-01-12,67.0,Commercial,Travel,24894.070000000003,High
CUST0007308,Mysuru,Salaried,7L-15L,2021-01-27,66.0,Consumer,Fuel,24055.062,High
CUST0007309,Visakhapatnam,Salaried,15L-30L,2019-08-07,84.0,Consumer,Travel,25235.764285714286,High
CUST0007310,Kolkata,Freelancer,15L-30L,2019-11-21,81.0,Consumer,General/cashback,34971.75166666666,High
CUST0007311,Bhopal,Self-employed,3L-7L,2020-07-08,73.0,Consumer,Travel,20515.035000000003,High
CUST0007312,Mumbai,Self-employed,30L+,2022-04-18,52.0,Consumer,Travel,81824.08428571429,Very High
CUST0007313,Lucknow,Salaried,15L-30L,2021-07-01,61.0,Consumer,Travel,13558.81142857143,Medium
CUST0007314,Patna,Salaried,3L-7L,2024-03-16,29.0,Commercial,Dining,9349.563333333334,Medium
CUST0007315,Pune,Salaried,15L-30L,2022-10-17,46.0,Commercial,Travel,39833.85,High
CUST0007316,Dehradun,Salaried,7L-15L,2021-11-23,56.0,Commercial,General/cashback,3248.9599999999996,Low
CUST0007317,Hyderabad,Government Employee,7L-15L,2020-11-09,69.0,Commercial,Health,14296.14,Medium
CUST0007318,Delhi,Freelancer,3L-7L,2022-03-10,53.0,Consumer,General/cashback,22829.958000000002,High
CUST0007319,Ahmedabad,Government Employee,3L-7L,2024-02-09,30.0,Commercial,Fuel,7249.9875,Medium
CUST0007320,Varanasi,Government Employee,30L+,2023-05-06,39.0,Consumer,Shopping,86919.695,Very High
CUST0007321,Chennai,Business Owner,15L-30L,2023-05-17,39.0,Commercial,Dining,9632.137999999999,Medium
CUST0007322,Bhopal,Salaried,30L+,2020-03-24,76.0,Corporate,Travel,30982.983333333334,High
CUST0007323,Bengaluru,Self-employed,30L+,2019-01-22,90.0,Consumer,Travel,174344.25833333333,Very High
CUST0007324,Chandigarh,Salaried,3L-7L,2019-08-30,83.0,Corporate,Travel,6142.735000000001,Medium
CUST0007325,Jaipur,Government Employee,30L+,2021-06-22,61.0,Corporate,Shopping,102486.95999999998,Very High
CUST0007326,Bengaluru,Government Employee,7L-15L,2023-06-25,37.0,Consumer,Fuel,8245.174999999997,Medium
CUST0007327,Indore,Self-employed,7L-15L,2019-01-09,91.0,Consumer,General/cashback,13824.36,Medium
CUST0007328,Indore,Salaried,3L-7L,2021-07-28,60.0,Commercial,Fuel,17869.871666666666,Medium
CUST0007329,Ahmedabad,Salaried,3L-7L,2019-12-11,80.0,Consumer,Fuel,6252.9800000000005,Medium
CUST0007330,Hyderabad,Salaried,7L-15L,2022-06-28,49.0,Consumer,Shopping,9150.076666666666,Medium
CUST0007331,Delhi,Salaried,7L-15L,2022-06-27,49.0,Consumer,Fuel,15086.264000000001,Medium
CUST0007332,Bhubaneswar,Retired,<3L,2021-01-22,66.0,Commercial,Health,4018.8974999999996,Low
CUST0007333,Kochi,Salaried,3L-7L,2020-04-08,76.0,Consumer,Fuel,4926.896,Low
CUST0007334,Bhopal,Retired,7L-15L,2023-11-12,33.0,Consumer,General/cashback,18549.386666666665,Medium
CUST0007335,Nagpur,Self-employed,15L-30L,2022-01-13,55.0,Consumer,Travel,15553.673333333334,Medium
CUST0007336,Coimbatore,Self-employed,<3L,2018-11-23,92.0,Consumer,General/cashback,2433.0533333333333,Low
CUST0007337,Bengaluru,Salaried,<3L,2020-11-11,69.0,Consumer,Health,4105.7375,Low
CUST0007338,Ahmedabad,Salaried,3L-7L,2024-01-16,31.0,Consumer,Health,18298.311666666665,Medium
CUST0007339,Kochi,Self-employed,7L-15L,2020-07-31,72.0,Consumer,General/cashback,28554.97333333333,High
CUST0007340,Delhi,Business Owner,15L-30L,2019-07-22,84.0,Consumer,Fuel,39929.83666666666,High
CUST0007341,Bengaluru,Self-employed,30L+,2019-05-14,87.0,Commercial,Travel,81766.68142857144,Very High
CUST0007342,Surat,Salaried,3L-7L,2023-04-08,40.0,Consumer,Health,4293.89,Low
CUST0007343,Visakhapatnam,Salaried,7L-15L,2023-05-20,39.0,Commercial,Health,19522.645,Medium
CUST0007344,Kochi,Salaried,15L-30L,2019-11-10,81.0,Consumer,Travel,24597.62833333333,High
CUST0007345,Mumbai,Freelancer,15L-30L,2019-03-03,89.0,Consumer,Travel,29013.114,High
CUST0007346,Dehradun,Business Owner,7L-15L,2022-10-01,46.0,Corporate,Travel,6117.897999999999,Medium
CUST0007347,Delhi,Salaried,30L+,2023-06-11,38.0,Consumer,Travel,97577.73999999999,Very High
CUST0007348,Hyderabad,Government Employee,7L-15L,2019-10-01,82.0,Consumer,Health,4629.271666666667,Low
CUST0007349,Mysuru,Salaried,<3L,2019-11-28,80.0,Consumer,Travel,6909.785,Medium
CUST0007350,Chandigarh,Government Employee,3L-7L,2019-01-02,91.0,Consumer,Dining,12488.004,Medium
CUST0007351,Ranchi,Self-employed,7L-15L,2020-04-06,76.0,Consumer,Dining,10628.046666666667,Medium
CUST0007352,Bhopal,Freelancer,15L-30L,2018-11-19,93.0,Corporate,Travel,32131.91333333334,High
CUST0007353,Kochi,Salaried,3L-7L,2019-07-17,85.0,Corporate,Shopping,6133.744000000001,Medium
CUST0007354,Chennai,Freelancer,7L-15L,2019-04-24,87.0,Consumer,Travel,17528.701999999997,Medium
CUST0007355,Chennai,Freelancer,7L-15L,2019-11-08,81.0,Consumer,Shopping,25141.355000000007,High
CUST0007356,Bhubaneswar,Salaried,<3L,2021-11-26,56.0,Consumer,Fuel,1860.6133333333335,Low
CUST0007357,Visakhapatnam,Salaried,15L-30L,2023-10-11,34.0,Commercial,Travel,34933.938,High
CUST0007358,Pune,Freelancer,7L-15L,2021-11-18,57.0,Consumer,Shopping,11951.905,Medium
CUST0007359,Pune,Self-employed,15L-30L,2022-11-08,45.0,Consumer,Fuel,16801.821428571428,Medium
CUST0007360,Chennai,Business Owner,15L-30L,2018-10-14,94.0,Corporate,Health,23081.510000000006,High
